Date,Close,,Date,Close,,Date,Close
16/05/2025 23:58:00,104050.1,2610.0971,176.7127,0.01195181538,2609.0971,175.7127,
17/05/2025 23:58:00,103536.5,2548.0833,169.0221,-0.004936083675,2547.0833,168.0221,
18/05/2025 23:58:00,103298,2537.7818,167.348,-0.002303535468,2536.7818,166.348,
19/05/2025 23:58:00,103640.2,2475.7237,165.9292,0.003312745649,2474.7237,164.9292,
20/05/2025 23:58:00,105707.1,2499.6984,173.785,0.01994303369,2498.6984,172.785,
21/05/2025 23:58:00,106859.6,2528.6033,166.8537,0.01090276812,2527.6033,165.8537,
22/05/2025 23:58:00,111681.7,2524.7441,168.4923,0.04512556663,2523.7441,167.4923,
23/05/2025 23:58:00,111088.5,2551.8429,173.6663,-0.005311523732,2550.8429,172.6663,
24/05/2025 23:58:00,108333.4,2664.7045,179.6981,-0.02480094699,2663.7045,178.6981,
25/05/2025 23:58:00,108096.5,2526.5268,173.7909,-0.002186767885,2525.5268,172.7909,
26/05/2025 23:58:00,109641.5,2530.1318,176.0304,0.01429278469,2529.1318,175.0304,
27/05/2025 23:58:00,108927.6,2551.9498,175.7114,-0.00651122066,2550.9498,174.7114,
28/05/2025 23:58:00,108877.1,2564.5004,174.9174,-0.0004636106919,2563.5004,173.9174,
29/05/2025 23:58:00,108043.4,2662.1276,176.808,-0.007657257587,2661.1276,175.808,
30/05/2025 23:58:00,106021.6,2681.9375,172.1935,-0.01871285058,2680.9375,171.1935,
31/05/2025 23:58:00,103735.2,2631.6787,166.5968,-0.02156541686,2630.6787,165.5968,
01/06/2025 23:58:00,104494.5,2531.0975,156.2489,0.007319598362,2530.0975,155.2489,
02/06/2025 23:58:00,104914.5,2529.1818,156.6069,0.004019350301,2528.1818,155.6069,
03/06/2025 23:58:00,105551.6,2538.9742,157.7803,0.00607256385,2537.9742,156.7803,
04/06/2025 23:58:00,105625.9,2607.6023,156.9885,0.0007039211154,2606.6023,155.9885,
05/06/2025 23:58:00,105084.4,2594.478,155.3399,-0.005126583537,2593.478,154.3399,
06/06/2025 23:58:00,102549.2,2608.6477,153.3625,-0.0241253697,2607.6477,152.3625,
07/06/2025 23:58:00,104951.3,2416.2411,144.5401,0.02342387849,2415.2411,143.5401,
08/06/2025 23:58:00,105525.3,2478.0639,147.9098,0.005469203335,2477.0639,146.9098,
09/06/2025 23:58:00,105687.6,2526.2893,150.1437,0.001538019792,2525.2893,149.1437,
10/06/2025 23:58:00,109549,2510.9076,152.4393,0.03653597962,2509.9076,151.4393,
11/06/2025 23:58:00,109722.3,2681.2674,161.105,0.001581940502,2680.2674,160.105,
12/06/2025 23:58:00,107845.6,2814.8368,165.0249,-0.01710408914,2813.8368,164.0249,
13/06/2025 23:58:00,104498.1,2772.8448,161.0558,-0.03103974571,2771.8448,160.0558,
14/06/2025 23:58:00,105312.9,2643.7887,152.7243,0.007797270955,2642.7887,151.7243,
15/06/2025 23:58:00,105562.5,2579.7889,148.6387,0.002370080019,2578.7889,147.6387,
16/06/2025 23:58:00,105950.6,2532.764,144.7567,0.003676494967,2531.764,143.7567,
17/06/2025 23:58:00,107598.5,2547.7383,152.8448,0.01555347492,2546.7383,151.8448,
18/06/2025 23:58:00,105191.3,2542.6312,150.877,-0.02237205909,2541.6312,149.877,
19/06/2025 23:58:00,105075.2,2510.1828,147.7051,-0.001103703443,2509.1828,146.7051,
20/06/2025 23:58:00,104637,2525.1483,146.3599,-0.004170346571,2524.1483,145.3599,
21/06/2025 23:58:00,103589.5,2521.5258,147.0758,-0.01001079924,2520.5258,146.0758,
22/06/2025 23:58:00,102394.4,2406.7561,140.1427,-0.01153688356,2405.7561,139.1427,
23/06/2025 23:58:00,101220,2296.6047,135.1784,-0.01146937723,2295.6047,134.1784,
24/06/2025 23:58:00,105019,2228.1479,131.6572,0.03753210828,2227.1479,130.6572,
25/06/2025 23:58:00,106311.5,2412.7634,144.7683,0.01230729677,2411.7634,143.7683,
26/06/2025 23:58:00,107899.3,2449.7001,145.9566,0.01493535507,2448.7001,144.9566,
27/06/2025 23:58:00,107523.7,2419.3084,143.5091,-0.00348102351,2418.3084,142.5091,
28/06/2025 23:58:00,107342.2,2416.3115,139.0618,-0.001687999948,2415.3115,138.0618,
29/06/2025 23:58:00,107249.3,2423.8919,142.1906,-0.0008654564561,2422.8919,141.1906,
30/06/2025 23:58:00,108527.5,2436.9814,150.828,0.0119180265,2435.9814,149.828,
01/07/2025 23:58:00,107217.4,2500.5653,153.3469,-0.01207159476,2499.5653,152.3469,
02/07/2025 23:58:00,106255.1,2487.1913,154.7713,-0.008975222305,2486.1913,153.7713,
03/07/2025 23:58:00,108696.5,2405.5849,146.9307,0.02297677947,2404.5849,145.9307,
04/07/2025 23:58:00,109273.1,2570.6842,152.2528,0.005304678624,2569.6842,151.2528,
05/07/2025 23:58:00,108230,2591.2846,152.3909,-0.009545807706,2590.2846,151.3909,
06/07/2025 23:58:00,108114,2508.4357,147.7496,-0.001071791555,2507.4357,146.7496,
07/07/2025 23:58:00,109395.1,2517.2448,147.6373,0.0118495292,2516.2448,146.6373,
08/07/2025 23:58:00,107904.3,2571.0602,151.8793,-0.01362766705,2570.0602,150.8793,
09/07/2025 23:58:00,108395.8,2542.6005,148.8749,0.004554962128,2541.6005,147.8749,
10/07/2025 23:58:00,111090.1,2615.5927,151.7858,0.02485612911,2614.5927,150.7858,
11/07/2025 23:58:00,116768.2,2770.3779,157.2384,0.05111256539,2769.3779,156.2384,
12/07/2025 23:58:00,117568.8,2950.6692,164.1022,0.006856318758,2949.6692,163.1022,
13/07/2025 23:58:00,117603.5,2958.0417,162.8811,0.0002951463313,2957.0417,161.8811,
14/07/2025 23:58:00,120551.9,2943.3603,160.6782,0.02507068242,2942.3603,159.6782,
15/07/2025 23:58:00,117226.1,2973.0976,161.2114,-0.02758811765,2972.0976,160.2114,
16/07/2025 23:58:00,117489.6,3014.076,162.272,0.00224779294,3013.076,161.272,
17/07/2025 23:58:00,118070.4,3139.9861,163.9598,0.004943416268,3138.9861,162.9598,
18/07/2025 23:58:00,120280.7,3372.7927,173.6855,0.01872018728,3371.7927,172.6855,
19/07/2025 23:58:00,118353.3,3477.2607,175.8269,-0.01602418343,3476.2607,174.8269,
20/07/2025 23:58:00,117985.7,3547.9487,177.3621,-0.003105954798,3546.9487,176.3621,
21/07/2025 23:58:00,118429.2,3594.5704,177.0675,0.003758930108,3593.5704,176.0675,
22/07/2025 23:58:00,117213.8,3759.5285,181.5695,-0.01026267171,3758.5285,180.5695,
23/07/2025 23:58:00,118637.6,3763.3644,195.9965,0.01214703388,3762.3644,194.9965,
24/07/2025 23:58:00,118580.6,3748.7085,205.6846,-0.0004804547631,3747.7085,204.6846,
25/07/2025 23:58:00,115420.2,3629.3296,189.5083,-0.02665191439,3628.3296,188.5083,
26/07/2025 23:58:00,117570.6,3707.1296,182.6874,0.01863105418,3706.1296,181.6874,
27/07/2025 23:58:00,118208.3,3726.0089,186.7854,0.005423975041,3725.0089,185.7854,
28/07/2025 23:58:00,119283.7,3742.1645,184.9125,0.009097499922,3741.1645,183.9125,
29/07/2025 23:58:00,118757.1,3874.6976,188.7386,-0.004414685326,3873.6976,187.7386,
30/07/2025 23:58:00,118176.2,3795.9018,182.6397,-0.004891497014,3794.9018,181.6397,
31/07/2025 23:58:00,118454.4,3793.1021,181.3464,0.002354111911,3792.1021,180.3464,
01/08/2025 23:58:00,115672.4,3808.8875,177.7008,-0.02348583083,3807.8875,176.7008,
02/08/2025 23:58:00,113941.1,3697.7407,172.3796,-0.01496726963,3696.7407,171.3796,
03/08/2025 23:58:00,113730.6,3486.9697,162.8707,-0.001847445742,3485.9697,161.8707,
04/08/2025 23:58:00,114696.1,3392.9631,158.4767,0.008489359944,3391.9631,157.4767,
05/08/2025 23:58:00,114348.2,3497.2822,161.9623,-0.003033233039,3496.2822,160.9623,
06/08/2025 23:58:00,113574.9,3720.3463,169.44,-0.006762677506,3719.3463,168.44,
07/08/2025 23:58:00,114485.2,3611.8177,164.0958,0.00801497514,3610.8177,163.0958,
08/08/2025 23:58:00,116770.3,3683.6838,168.1705,0.01995978519,3682.6838,167.1705,
09/08/2025 23:58:00,116364.7,3912.5898,175.4855,-0.003473485981,3911.5898,174.4855,
10/08/2025 23:58:00,118231.9,4009.8132,176.7726,0.01604610333,4008.8132,175.7726,
11/08/2025 23:58:00,121660.9,4263.3621,180.1779,0.02900232509,4262.3621,179.1779,
12/08/2025 23:58:00,118849,4251.6856,182.8768,-0.02311260232,4250.6856,181.8768,
13/08/2025 23:58:00,119442.5,4224.9312,174.9624,0.004993731542,4223.9312,173.9624,
14/08/2025 23:58:00,123332,4589.8184,191.8204,0.03256378592,4588.8184,190.8204,
15/08/2025 23:58:00,119074.5,4750.0277,201.6547,-0.03452064347,4749.0277,200.6547,
16/08/2025 23:58:00,117555.5,4549.6703,192.5945,-0.01275671953,4548.6703,191.5945,
17/08/2025 23:58:00,117792.9,4443.2395,185.7868,0.002019471654,4442.2395,184.7868,
18/08/2025 23:58:00,115416.2,4424.8349,189.7631,-0.02017693766,4423.8349,188.7631,
19/08/2025 23:58:00,114931.1,4475.4367,191.1652,-0.004203049485,4474.4367,190.1652,
20/08/2025 23:58:00,113569.7,4314.7441,183.0645,-0.01184535778,4313.7441,182.0645,
21/08/2025 23:58:00,114004.5,4075.0828,176.1247,0.003828485943,4074.0828,175.1247,
22/08/2025 23:58:00,112946.4,4335.266,187.611,-0.009281212584,4334.266,186.611,
23/08/2025 23:58:00,115468.4,4224.3914,180.2837,0.02232917561,4223.3914,179.2837,
24/08/2025 23:58:00,114920.5,4830.0706,200.6512,-0.004745021149,4829.0706,199.6512,
25/08/2025 23:58:00,113044.1,4776.4888,203.9469,-0.01632780922,4775.4888,202.9469,
26/08/2025 23:58:00,109923.5,4779.5706,205.8407,-0.02760515586,4778.5706,204.8407,
27/08/2025 23:58:00,111478.5,4376.2445,187.2923,0.01414620168,4375.2445,186.2923,
28/08/2025 23:58:00,112032,4601.0363,195.9077,0.004965082953,4600.0363,194.9077,
29/08/2025 23:58:00,111769.5,4506.868,202.9431,-0.002343080548,4505.868,201.9431,
30/08/2025 23:58:00,108454.4,4512.5661,214.4142,-0.02966014879,4511.5661,213.4142,
31/08/2025 23:58:00,109251.6,4359.9902,205.1587,0.007350554703,4358.9902,204.1587,
01/09/2025 23:58:00,107694.3,4374.415,202.8476,-0.01425425348,4373.415,201.8476,
02/09/2025 23:58:00,110374.9,4391.1808,200.8681,0.02489082523,4390.1808,199.8681,
03/09/2025 23:58:00,111092.6,4314.3356,197.1299,0.006502384147,4313.3356,196.1299,
04/09/2025 23:58:00,111195.7,4326.2954,209.4945,0.0009280546139,4325.2954,208.4945,
05/09/2025 23:58:00,111318.7,4452.362,210.7567,0.001106157882,4451.362,209.7567,
06/09/2025 23:58:00,111097.1,4299.3214,202.5332,-0.001990680811,4298.3214,201.5332,
07/09/2025 23:58:00,110679.5,4306.8732,203.4969,-0.003758873994,4305.8732,202.4969,
08/09/2025 23:58:00,111083.6,4273.7839,200.2325,0.00365108263,4272.7839,199.2325,
09/09/2025 23:58:00,111718.2,4305.597,206.4448,0.005712814493,4304.597,205.4448,
10/09/2025 23:58:00,111504.8,4306.7074,214.1644,-0.00191016325,4305.7074,213.1644,
11/09/2025 23:58:00,114409.8,4310.136,217.2174,0.02605269011,4309.136,216.2174,
12/09/2025 23:58:00,115269,4348.6803,224.0022,0.007509846185,4347.6803,223.0022,
13/09/2025 23:58:00,115966.3,4461.0563,228.7702,0.006049328093,4460.0563,227.7702,
14/09/2025 23:58:00,115717.9,4715.1874,242.2873,-0.002142001599,4714.1874,241.2873,
15/09/2025 23:58:00,115537.4,4668.3273,242.5517,-0.001559827823,4667.3273,241.5517,
16/09/2025 23:58:00,115383.4,4608.2422,240.474,-0.001332901727,4607.2422,239.474,
17/09/2025 23:58:00,116474.5,4525.4244,234.3907,0.009456299606,4524.4244,233.3907,
18/09/2025 23:58:00,117656.3,4503.9323,237.0022,0.0101464269,4502.9323,236.0022,
19/09/2025 23:58:00,117005.3,4592.6435,244.8723,-0.005533065378,4591.6435,243.8723,
20/09/2025 23:58:00,115543.5,4589.552,247.6239,-0.01249345115,4588.552,246.6239,
21/09/2025 23:58:00,115706.1,4471.1467,238.5613,0.0014072622,4470.1467,237.5613,
22/09/2025 23:58:00,114688.9,4482.1679,239.5914,-0.008791239183,4481.1679,238.5914,
23/09/2025 23:58:00,112387.7,4447.8268,236.5367,-0.0200647142,4446.8268,235.5367,
24/09/2025 23:58:00,111792,4203.0342,220.5009,-0.00530040209,4202.0342,219.5009,
25/09/2025 23:58:00,112605.5,4164.8868,213.6744,0.007276907113,4163.8868,212.6744,
26/09/2025 23:58:00,109653.5,4153.8879,211.7501,-0.02621541577,4152.8879,210.7501,
27/09/2025 23:58:00,109648.7,3873.3985,192.4967,-0.00004377425253,3872.3985,191.4967,
28/09/2025 23:58:00,109587.9,4035.4631,205.3469,-0.0005544981381,4034.4631,204.3469,
29/09/2025 23:58:00,111908.8,4019.5165,203.5855,0.02117843302,4018.5165,202.5855,
30/09/2025 23:58:00,114433.1,4144.5016,210.7847,0.0225567605,4143.5016,209.7847,
01/10/2025 23:58:00,114193.7,4217.5902,213.0347,-0.002092052037,4216.5902,212.0347,
02/10/2025 23:58:00,118786.4,4145.6462,208.7364,0.04021850592,4144.6462,207.7364,
03/10/2025 23:58:00,120281.6,4349.7263,221.684,0.01258729956,4348.7263,220.684,
04/10/2025 23:58:00,122260.8,4487.2723,234.8363,0.01645471959,4486.2723,233.8363,
05/10/2025 23:58:00,123742.9,4514.7874,232.9878,0.01212244644,4513.7874,231.9878,
06/10/2025 23:58:00,123857.1,4489.2773,227.9868,0.000922881232,4488.2773,226.9868,
07/10/2025 23:58:00,124310.6,4515.222,228.6011,0.003661477622,4514.222,227.6011,
08/10/2025 23:58:00,121424.4,4686.2962,232.5129,-0.02321764998,4685.2962,231.5129,
09/10/2025 23:58:00,122059.6,4450.3588,220.4776,0.005231238532,4449.3588,219.4776,
10/10/2025 23:58:00,121146,4527.281,229.1043,-0.007484868048,4526.281,228.1043,
11/10/2025 23:58:00,112580.3,4370.3656,220.9969,-0.0707055949,4369.3656,219.9969,
12/10/2025 23:58:00,111039.5,3836.3903,188.6931,-0.01368623107,3835.3903,187.6931,
13/10/2025 23:58:00,114934.2,3750.0349,178.0093,0.03507490578,3749.0349,177.0093,
14/10/2025 23:58:00,113612.7,4159.2164,197.4456,-0.01149788314,4158.2164,196.4456,
15/10/2025 23:58:00,112138.6,4244.8602,208.4324,-0.01297478187,4243.8602,207.4324,
16/10/2025 23:58:00,111449.5,4126.7263,202.4653,-0.006145074042,4125.7263,201.4653,
17/10/2025 23:58:00,109176.5,3987.2977,193.9929,-0.02039488737,3986.2977,192.9929,
18/10/2025 23:58:00,107158.5,3895.2631,184.7073,-0.01848383123,3894.2631,183.7073,
19/10/2025 23:58:00,107365.6,3832.7979,182.0242,0.001932651166,3831.7979,181.0242,
20/10/2025 23:58:00,110245.1,3890.1239,187.6708,0.02681957722,3889.1239,186.6708,
21/10/2025 23:58:00,109157.9,3984.0428,187.8247,-0.009861662786,3983.0428,186.8247,
22/10/2025 23:58:00,108213.7,3980.7405,189.762,-0.008649854935,3979.7405,188.762,
23/10/2025 23:58:00,108418.6,3874.5996,185.6643,0.001893475595,3873.5996,184.6643,
24/10/2025 23:58:00,110466.5,3806.6874,180.152,0.01888882535,3805.6874,179.152,
25/10/2025 23:58:00,111077.3,3857.8172,191.4244,0.005529278107,3856.8172,190.4244,
26/10/2025 23:58:00,111284.2,3935.2864,193.5735,0.00186266681,3934.2864,192.5735,
27/10/2025 23:58:00,114960.8,3953.9167,194.0215,0.03303793351,3952.9167,193.0215,
28/10/2025 23:58:00,113911,4158.9661,200.0196,-0.009131808408,4157.9661,199.0196,
29/10/2025 23:58:00,112562.7,4120.454,198.737,-0.01183643371,4119.454,197.737,
30/10/2025 23:58:00,110670.7,3980.9676,194.4069,-0.01680840989,3979.9676,193.4069,
31/10/2025 23:58:00,109243.2,3903.8702,194.3344,-0.01289862629,3902.8702,193.3344,
01/11/2025 23:58:00,110267.2,3803.2569,184.6379,0.009373581147,3802.2569,183.6379,
02/11/2025 23:58:00,110087.4,3847.1126,187.2081,-0.001630584616,3846.1126,186.2081,
03/11/2025 23:58:00,107870.7,3873.1227,186.3471,-0.02013581936,3872.1227,185.3471,
04/11/2025 23:58:00,106774.8,3907.7429,187.8144,-0.01015938526,3906.7429,186.8144,
05/11/2025 23:58:00,101937.4,3602.6293,166.0919,-0.04530469736,3601.6293,165.0919,
06/11/2025 23:58:00,103976.1,3288.9695,155.3788,0.01999952912,3287.9695,154.3788,
07/11/2025 23:58:00,101913.8,3424.459,162.5403,-0.01983436578,3423.459,161.5403,
08/11/2025 23:58:00,102535.7,3313.0633,155.0841,0.006102215794,3312.0633,154.0841,
09/11/2025 23:58:00,101740.2,3434.3569,161.6991,-0.00775827346,3433.3569,160.6991,
10/11/2025 23:58:00,106164.8,3400.5466,158.091,0.04348920093,3399.5466,157.091,
11/11/2025 23:58:00,105733,3583.5815,164.4663,-0.004067261465,3582.5815,163.4663,
12/11/2025 23:58:00,103227,3566.513,167.3504,-0.02370120965,3565.513,166.3504,
13/11/2025 23:58:00,102177.3,3416.1663,154.6076,-0.01016885117,3415.1663,153.6076,
14/11/2025 23:58:00,97826.84,3413.7924,153.2727,-0.04257755881,3412.7924,152.2727,
15/11/2025 23:58:00,96129.48,3232.7542,145.1248,-0.01735065755,3231.7542,144.1248,
16/11/2025 23:58:00,95801.09,3109.0142,138.7426,-0.003416121673,3108.0142,137.7426,
17/11/2025 23:58:00,95168.88,3166.5575,139.5325,-0.006599194226,3165.5575,138.5325,
18/11/2025 23:58:00,90089.49,3093.8453,137.2395,-0.05337238391,3092.8453,136.2395,
19/11/2025 23:58:00,91386.52,3026.044,130.8298,0.0143971289,3025.044,129.8298,
20/11/2025 23:58:00,92760.46,3122.2504,140.6828,0.01503438363,3121.2504,139.6828,
21/11/2025 23:58:00,85973.09,3022.7717,136.7824,-0.07317093943,3021.7717,135.7824,
22/11/2025 23:58:00,84209.42,2830.5724,133.5185,-0.02051420974,2829.5724,132.5185,
23/11/2025 23:58:00,86540.84,2764.6038,128.5254,0.02768597622,2763.6038,127.5254,
24/11/2025 23:58:00,86719.09,2768.5177,127.5648,0.002059721167,2767.5177,126.5648,
25/11/2025 23:58:00,88321.3,2801.1486,130.6746,0.0184758627,2800.1486,129.6746,
26/11/2025 23:58:00,87244.85,2952.5277,138.3696,-0.01218788673,2951.5277,137.3696,
27/11/2025 23:58:00,91284.55,2959.0879,138.8988,0.04630301961,2958.0879,137.8988,
28/11/2025 23:58:00,91452.75,3027.583,143.0132,0.001842590011,3026.583,142.0132,
29/11/2025 23:58:00,90869.59,3015.0114,140.8424,-0.006376626181,3014.0114,139.8424,
30/11/2025 23:58:00,90899.38,3032.1419,137.3924,0.0003278324465,3031.1419,136.3924,
01/12/2025 23:58:00,85807.97,2990.8361,136.0743,-0.05601149315,2989.8361,135.0743,
02/12/2025 23:58:00,86966.17,2991.9503,133.5892,0.0134975807,2990.9503,132.5892,
03/12/2025 23:58:00,93258.06,2799.8389,126.7023,0.07234870755,2798.8389,125.7023,
04/12/2025 23:58:00,93346.89,2997.8038,138.6735,0.0009525182059,2996.8038,137.6735,
05/12/2025 23:58:00,92027.11,3189.2553,144.8988,-0.01413844639,3188.2553,143.8988,
06/12/2025 23:58:00,89708.7,3134.1826,139.0163,-0.02519268507,3133.1826,138.0163,
07/12/2025 23:58:00,89579.54,3023.2399,133.3104,-0.00143977117,3022.2399,132.3104,
08/12/2025 23:58:00,91282.38,3039.3452,132.3361,0.01900925144,3038.3452,131.3361,
09/12/2025 23:58:00,89955.87,3061.862,132.1169,-0.01453193924,3060.862,131.1169,
10/12/2025 23:58:00,92571.52,3124.7185,133.2621,0.02907703522,3123.7185,132.2621,
11/12/2025 23:58:00,90467.98,3320.3273,137.912,-0.02272340348,3319.3273,136.912,
12/12/2025 23:58:00,92399.02,3324.5266,136.4484,0.02134501069,3323.5266,135.4484,
13/12/2025 23:58:00,90401.97,3237.5367,136.3794,-0.02161332447,3236.5367,135.3794,
14/12/2025 23:58:00,90207.59,3084.9185,132.3368,-0.002150174382,3083.9185,131.3368,
15/12/2025 23:58:00,89679.57,3115.3374,133.2267,-0.005853387725,3114.3374,132.2267,
16/12/2025 23:58:00,85827.9,3062.0306,129.4823,-0.04294924697,3061.0306,128.4823,
17/12/2025 23:58:00,86794.84,2964.3119,127.7672,0.01126603354,2963.3119,126.7672,
18/12/2025 23:58:00,86757.41,2962.6311,129.2059,-0.0004312468345,2961.6311,128.2059,
19/12/2025 23:58:00,87073.13,2832.8202,123.1343,0.003639112786,2831.8202,122.1343,
20/12/2025 23:58:00,88252.01,2826.9698,119.5686,0.01353896432,2825.9698,118.5686,
21/12/2025 23:58:00,88081.58,2977.7854,126.1959,-0.001931174145,2976.7854,125.1959,
22/12/2025 23:58:00,88877.88,2977.1031,125.8005,0.009040482698,2976.1031,124.8005,
23/12/2025 23:58:00,87973.69,3001.3031,125.996,-0.01017339748,3000.3031,124.996,
24/12/2025 23:58:00,87095.54,3007.1294,125.7981,-0.009981961652,3006.1294,124.7981,
25/12/2025 23:58:00,87768.72,2962.77,123.8729,0.00772921323,2961.77,122.8729,
26/12/2025 23:58:00,88915.34,2945.4006,122.455,0.01306410758,2944.4006,121.455,
27/12/2025 23:58:00,87459.36,2902.6057,119.9529,-0.01637490224,2901.6057,118.9529,
28/12/2025 23:58:00,87687.36,2925.7526,122.194,0.002606925091,2924.7526,121.194,
29/12/2025 23:58:00,90085.48,2946.7609,124.6419,0.02734852549,2945.7609,123.6419,
30/12/2025 23:58:00,87222.09,2948.633,125.1952,-0.03178525552,2947.633,124.1952,
31/12/2025 23:58:00,88262.84,2935.1436,123.1246,0.01193218369,2934.1436,122.1246,
01/01/2026 23:58:00,87412.91,2970.6419,124.9242,-0.009629533788,2969.6419,123.9242,
02/01/2026 23:58:00,88546.95,2967.069,124.4813,0.01297336972,2966.069,123.4813,
03/01/2026 23:58:00,90135.61,3000.2407,126.7586,0.01794144236,2999.2407,125.7586,
04/01/2026 23:58:00,91374.73,3124.2036,132.1809,0.0137472859,3123.2036,131.1809,
05/01/2026 23:58:00,92558.38,3125.795,133.2999,0.01295380025,3124.795,132.2999,
06/01/2026 23:58:00,93811.61,3143.2877,133.9296,0.01353988693,3142.2877,132.9296,
07/01/2026 23:58:00,92624.93,3225.2348,137.9703,-0.01264960702,3224.2348,136.9703,
08/01/2026 23:58:00,90943.31,3295.4064,141.0884,-0.01815515542,3294.4064,140.0884,
09/01/2026 23:58:00,90943.1,3165.8332,136.3078,-0.00000230913082,3164.8332,135.3078,
10/01/2026 23:58:00,90440.93,3104.1359,138.2912,-0.005521804293,3103.1359,137.2912,
11/01/2026 23:58:00,90863.66,3083.5847,135.7664,0.004674100543,3082.5847,134.7664,
,,3082.3533,139.466,-1,3081.3533,138.466,
,,,,,,,
Risk Calculation,5.63%,85725.48%,3529.73%,,,,
,,,,,,,
,,,Total  Return,-97.67%,0.63%,1.91%,
,,,,,,,
,,,,,,,
Price Trend Chart,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Crypto Return Comparison,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Portfolio Allocation,,,,,,,
,,,,,,,
Crypto,Allocation,,,,,,
BTC,40%,,,,,,
ETH,35%,,,,,,
SOL,25%,,,,,,
